"company","Company_Status","location","location_Status","industry","Industry_Status","total_laid_off","layoffs_Status","percentage_laid_off","Percentage_Status","date","Date_Status","year","Year_Status","Month","Month_Status","stage","country","funds_raised_millions","Funds_Status"
"WEWORK","Reported","SF BAY AREA","Reported","REAL ESTATE","Reported","300","Reported","0.00","missing","2020-04-29","Reported","2020","Reported","4","Reported","SERIES H","UNITED STATES","2250.00","Reported"
"WEWORK","Reported","SHENZEN","Reported","REAL ESTATE","Reported","0","missing","0.00","missing","2020-09-23","Reported","2020","Reported","9","Reported","SERIES H","CHINA","19500.00","Reported"
"WHEEL","Reported","AUSTIN","Reported","HEALTHCARE","Reported","35","Reported","0.17","Reported","2022-08-18","Reported","2022","Reported","8","Reported","SERIES C","UNITED STATES","215.00","Reported"
"WHEEL","Reported","AUSTIN","Reported","HEALTHCARE","Reported","56","Reported","0.28","Reported","2023-02-01","Reported","2023","Reported","2","Reported","SERIES C","UNITED STATES","215.00","Reported"
"WHEN I WORK","Reported","MINNEAPOLIS","Reported","HR","Reported","55","Reported","0.35","Reported","2020-04-22","Reported","2020","Reported","4","Reported","SERIES B","UNITED STATES","24.00","Reported"
"WHEREBY","Reported","OSLO","Reported","OTHER","Reported","0","missing","0.00","missing","2022-08-01","Reported","2022","Reported","8","Reported","SERIES A","NORWAY","10.00","Reported"
"WHISPIR","Reported","MELBOURNE","Reported","OTHER","Reported","0","missing","0.30","Reported","2022-11-15","Reported","2022","Reported","11","Reported","POST-IPO","AUSTRALIA","68.00","Reported"
"WHITEHAT JR","Reported","MUMBAI","Reported","EDUCATION","Reported","300","Reported","0.00","missing","2022-06-28","Reported","2022","Reported","6","Reported","ACQUIRED","INDIA","11.00","Reported"
"WHITEHAT JR","Reported","MUMBAI","Reported","EDUCATION","Reported","1800","Reported","0.00","missing","2021-01-06","Reported","2021","Reported","1","Reported","ACQUIRED","INDIA","11.00","Reported"
"WHOOP","Reported","BOSTON","Reported","FITNESS","Reported","0","missing","0.04","Reported","2023-01-10","Reported","2023","Reported","1","Reported","SERIES F","UNITED STATES","404.00","Reported"
"WHOOP","Reported","BOSTON","Reported","FITNESS","Reported","95","Reported","0.15","Reported","2022-07-21","Reported","2022","Reported","7","Reported","SERIES F","UNITED STATES","404.00","Reported"
"WHYHOTEL","Reported","WASHINGTON D.C.","Reported","TRAVEL","Reported","0","missing","0.50","Reported","2020-04-01","Reported","2020","Reported","4","Reported","SERIES B","UNITED STATES","33.00","Reported"
"WILDLIFE STUDIOS","Reported","SAO PAULO","Reported","CONSUMER","Reported","300","Reported","0.20","Reported","2022-11-28","Reported","2022","Reported","11","Reported","UNKNOWN","BRAZIL","260.00","Reported"
"WILLOW","Reported","SYDNEY","Reported","REAL ESTATE","Reported","99","Reported","0.22","Reported","2022-12-23","Reported","2022","Reported","12","Reported","UNKNOWN","AUSTRALIA","0.00","missing"
"WISH","Reported","SF BAY AREA","Reported","RETAIL","Reported","150","Reported","0.17","Reported","2023-01-31","Reported","2023","Reported","1","Reported","POST-IPO","UNITED STATES","1600.00","Reported"
"WISH","Reported","SF BAY AREA","Reported","RETAIL","Reported","190","Reported","0.15","Reported","2022-03-01","Reported","2022","Reported","3","Reported","POST-IPO","UNITED STATES","1600.00","Reported"
"WISTIA","Reported","BOSTON","Reported","MARKETING","Reported","40","Reported","0.00","missing","2022-11-10","Reported","2022","Reported","11","Reported","UNKNOWN","UNITED STATES","18.00","Reported"
"WIX","Reported","TEL AVIV","Reported","MARKETING","Reported","100","Reported","0.00","missing","2022-08-09","Reported","2022","Reported","8","Reported","POST-IPO","ISRAEL","58.00","Reported"
"WIX","Reported","TEL AVIV","Reported","MARKETING","Reported","370","Reported","0.06","Reported","2023-02-15","Reported","2023","Reported","2","Reported","POST-IPO","ISRAEL","58.00","Reported"
"WIZELINE","Reported","SF BAY AREA","Reported","PRODUCT","Reported","0","missing","0.00","missing","2022-07-22","Reported","2022","Reported","7","Reported","ACQUIRED","UNITED STATES","62.00","Reported"
"WONDER","Reported","NEW YORK CITY","Reported","FOOD","Reported","130","Reported","0.07","Reported","2022-11-30","Reported","2022","Reported","11","Reported","SERIES B","UNITED STATES","850.00","Reported"
"WONDER","Reported","NEW YORK CITY","Reported","OTHER","Reported","0","missing","0.00","missing","2020-04-02","Reported","2020","Reported","4","Reported","UNKNOWN","UNITED STATES","0.00","missing"
"WONDERSCHOOL","Reported","SF BAY AREA","Reported","EDUCATION","Reported","50","Reported","0.75","Reported","2020-03-25","Reported","2020","Reported","3","Reported","SERIES A","UNITED STATES","24.00","Reported"
"WONOLO","Reported","SF BAY AREA","Reported","RECRUITING","Reported","46","Reported","0.13","Reported","2020-04-01","Reported","2020","Reported","4","Reported","SERIES C","UNITED STATES","52.00","Reported"
"WORDSTREAM","Reported","BOSTON","Reported","MARKETING","Reported","26","Reported","0.10","Reported","2020-04-06","Reported","2020","Reported","4","Reported","ACQUIRED","UNITED STATES","28.00","Reported"
"WORKABLE","Reported","BOSTON","Reported","RECRUITING","Reported","25","Reported","0.10","Reported","2020-05-05","Reported","2020","Reported","5","Reported","SERIES C","UNITED STATES","84.00","Reported"
"WORKATO","Reported","SF BAY AREA","Reported","OTHER","Reported","90","Reported","0.10","Reported","2023-02-01","Reported","2023","Reported","2","Reported","SERIES E","UNITED STATES","415.00","Reported"
"WORKDAY","Reported","SF BAY AREA","Reported","HR","Reported","525","Reported","0.03","Reported","2023-01-31","Reported","2023","Reported","1","Reported","POST-IPO","UNITED STATES","230.00","Reported"
"WORKFRONT","Reported","SALT LAKE CITY","Reported","MARKETING","Reported","0","missing","0.00","missing","2020-05-14","Reported","2020","Reported","5","Reported","SERIES C","UNITED STATES","375.00","Reported"
"WORKMOTION","Reported","BERLIN","Reported","HR","Reported","60","Reported","0.20","Reported","2022-12-15","Reported","2022","Reported","12","Reported","SERIES B","UNITED STATES","76.00","Reported"
"WORKRAMP","Reported","SF BAY AREA","Reported","HR","Reported","35","Reported","0.20","Reported","2022-09-15","Reported","2022","Reported","9","Reported","SERIES C","UNITED STATES","67.00","Reported"
"WORKRISE","Reported","AUSTIN","Reported","ENERGY","Reported","450","Reported","0.00","missing","2022-04-05","Reported","2022","Reported","4","Reported","SERIES E","UNITED STATES","752.00","Reported"
"WORKSMITH","Reported","AUSTIN","Reported","RETAIL","Reported","30","Reported","0.50","Reported","2020-11-09","Reported","2020","Reported","11","Reported","UNKNOWN","UNITED STATES","3.80","Reported"
"WORKSTREAM","Reported","SF BAY AREA","Reported","HR","Reported","45","Reported","0.00","missing","2022-07-22","Reported","2022","Reported","7","Reported","SERIES B","UNITED STATES","58.00","Reported"
"WOVEN","Reported","INDIANAPOLIS","Reported","HR","Reported","5","Reported","0.15","Reported","2022-08-16","Reported","2022","Reported","8","Reported","SERIES A","UNITED STATES","11.00","Reported"
"WYRE","Reported","SF BAY AREA","Reported","CRYPTO","Reported","0","missing","1.00","Reported","2023-01-04","Reported","2023","Reported","1","Reported","UNKNOWN","UNITED STATES","29.00","Reported"
"XENDIT","Reported","JAKARTA","Reported","FINANCE","Reported","0","missing","0.05","Reported","2022-10-04","Reported","2022","Reported","10","Reported","SERIES D","INDONESIA","534.00","Reported"
"XENTRAL","Reported","MUNICH","Reported","PRODUCT","Reported","20","Reported","0.10","Reported","2022-12-10","Reported","2022","Reported","12","Reported","SERIES B","GERMANY","94.00","Reported"
"XERPA","Reported","SAO PAULO","Reported","HR","Reported","10","Reported","0.00","missing","2020-04-14","Reported","2020","Reported","4","Reported","UNKNOWN","BRAZIL","5.00","Reported"
"XIAOHONGSHU","Reported","SHANGHAI","Reported","CONSUMER","Reported","180","Reported","0.09","Reported","2022-04-21","Reported","2022","Reported","4","Reported","SERIES E","CHINA","917.00","Reported"
"XIAOMI","Reported","BEIJING","Reported","CONSUMER","Reported","0","missing","0.00","missing","2022-12-19","Reported","2022","Reported","12","Reported","POST-IPO","UNITED STATES","7400.00","Reported"
"XP","Reported","SAO PAULO","Reported","FINANCE","Reported","0","missing","0.00","missing","2023-01-17","Reported","2023","Reported","1","Reported","POST-IPO","BRAZIL","0.00","missing"
"XSIGHT LABS","Reported","TEL AVIV","Reported","OTHER","Reported","0","missing","0.00","missing","2022-09-07","Reported","2022","Reported","9","Reported","SERIES D","ISRAEL","100.00","Reported"
"YABONZA","Reported","SYDNEY","Reported","REAL ESTATE","Reported","0","missing","1.00","Reported","2022-07-29","Reported","2022","Reported","7","Reported","UNKNOWN","AUSTRALIA","6.00","Reported"
"YAHOO","Reported","SF BAY AREA","Reported","CONSUMER","Reported","1600","Reported","0.20","Reported","2023-02-09","Reported","2023","Reported","2","Reported","ACQUIRED","UNITED STATES","6.00","Reported"
"YAPILY","Reported","LONDON","Reported","FINANCE","Reported","0","missing","0.00","missing","2022-12-01","Reported","2022","Reported","12","Reported","SERIES A","UNITED KINGDOM","69.00","Reported"
"YELLOW.AI","Reported","SF BAY AREA","Reported","SUPPORT","Reported","200","Reported","0.00","missing","2023-03-01","Reported","2023","Reported","3","Reported","SERIES C","UNITED STATES","102.00","Reported"
"YELP","Reported","SF BAY AREA","Reported","CONSUMER","Reported","63","Reported","0.00","missing","2020-07-13","Reported","2020","Reported","7","Reported","POST-IPO","UNITED STATES","56.00","Reported"
"YELP","Reported","SF BAY AREA","Reported","CONSUMER","Reported","1000","Reported","0.17","Reported","2020-04-09","Reported","2020","Reported","4","Reported","POST-IPO","UNITED STATES","56.00","Reported"
"YEXT","Reported","NEW YORK CITY","Reported","MARKETING","Reported","0","missing","0.08","Reported","2023-01-23","Reported","2023","Reported","1","Reported","POST-IPO","UNITED STATES","117.00","Reported"
"YOCO","Reported","CAPE TOWN","Reported","FINANCE","Reported","0","missing","0.00","missing","2020-04-29","Reported","2020","Reported","4","Reported","SERIES B","SOUTH AFRICA","23.00","Reported"
"YOJAK","Reported","GURUGRAM","Reported","CONSTRUCTION","Reported","140","Reported","0.50","Reported","2022-06-02","Reported","2022","Reported","6","Reported","SEED","INDIA","3.00","Reported"
"YONDER","Reported","AUSTIN","Reported","MEDIA","Reported","18","Reported","0.00","missing","2020-03-20","Reported","2020","Reported","3","Reported","SERIES A","UNITED STATES","16.00","Reported"
"YOTPO","Reported","NEW YORK CITY","Reported","MARKETING","Reported","70","Reported","0.09","Reported","2022-11-16","Reported","2022","Reported","11","Reported","UNKNOWN","UNITED STATES","436.00","Reported"
"YOURGROCER","Reported","MELBOURNE","Reported","FOOD","Reported","0","missing","1.00","Reported","2022-12-19","Reported","2022","Reported","12","Reported","UNKNOWN","AUSTRALIA","2.00","Reported"
"ZAK","Reported","SAO PAULO","Reported","FOOD","Reported","100","Reported","0.40","Reported","2022-05-16","Reported","2022","Reported","5","Reported","SERIES A","UNITED STATES","29.00","Reported"
"ZALANDO","Reported","BERLIN","Reported","RETAIL","Reported","0","missing","0.00","missing","2023-02-21","Reported","2023","Reported","2","Reported","POST-IPO","GERMANY","467.00","Reported"
"ZAPP","Reported","LONDON","Reported","FOOD","Reported","0","missing","0.10","Reported","2022-05-25","Reported","2022","Reported","5","Reported",\N,"UNITED KINGDOM","300.00","Reported"
"ZAPPOS","Reported","LAS VEGAS","Reported","RETAIL","Reported","0","missing","0.00","missing","2023-01-20","Reported","2023","Reported","1","Reported","ACQUIRED","UNITED STATES","62.00","Reported"
"ZAPPOS","Reported","LAS VEGAS","Reported","RETAIL","Reported","0","missing","0.04","Reported","2022-09-20","Reported","2022","Reported","9","Reported","ACQUIRED","UNITED STATES","62.00","Reported"
"ZEGO","Reported","LONDON","Reported","FINANCE","Reported","85","Reported","0.17","Reported","2022-07-14","Reported","2022","Reported","7","Reported","SERIES C","UNITED KINGDOM","202.00","Reported"
"ZEITGOLD","Reported","BERLIN","Reported","FINANCE","Reported","75","Reported","0.72","Reported","2020-07-27","Reported","2020","Reported","7","Reported","SERIES B","GERMANY","60.18","Reported"
"ZENBUSINESS","Reported","AUSTIN","Reported","OTHER","Reported","0","missing","0.00","missing","2022-11-10","Reported","2022","Reported","11","Reported","SERIES C","UNITED STATES","277.00","Reported"
"ZENCITY","Reported","TEL AVIV","Reported","OTHER","Reported","30","Reported","0.20","Reported","2022-07-20","Reported","2022","Reported","7","Reported","UNKNOWN","ISRAEL","51.00","Reported"
"ZENDESK","Reported","SF BAY AREA","Reported","SUPPORT","Reported","80","Reported","0.00","missing","2022-08-04","Reported","2022","Reported","8","Reported","ACQUIRED","UNITED STATES","85.00","Reported"
"ZENDESK","Reported","SF BAY AREA","Reported","SUPPORT","Reported","350","Reported","0.05","Reported","2022-11-07","Reported","2022","Reported","11","Reported","ACQUIRED","UNITED STATES","85.00","Reported"
"ZENEFITS","Reported","SF BAY AREA","Reported","HR","Reported","87","Reported","0.15","Reported","2020-04-23","Reported","2020","Reported","4","Reported","SERIES C","UNITED STATES","583.00","Reported"
"ZENIUS","Reported","JAKARTA","Reported","EDUCATION","Reported","0","missing","0.30","Reported","2022-08-04","Reported","2022","Reported","8","Reported","SERIES B","INDONESIA","20.00","Reported"
"ZENIUS","Reported","JAKARTA","Reported","EDUCATION","Reported","200","Reported","0.00","missing","2022-05-24","Reported","2022","Reported","5","Reported","SERIES B","INDONESIA","20.00","Reported"
"ZENJOB","Reported","BERLIN","Reported","HR","Reported","0","missing","0.00","missing","2022-09-29","Reported","2022","Reported","9","Reported","SERIES D","GERMANY","107.00","Reported"
"ZENLEDGER","Reported","SEATTLE","Reported","CRYPTO","Reported","0","missing","0.10","Reported","2022-12-09","Reported","2022","Reported","12","Reported","SERIES B","UNITED STATES","25.00","Reported"
"ZENOTI","Reported","SEATTLE","Reported","FITNESS","Reported","17","Reported","0.04","Reported","2020-03-31","Reported","2020","Reported","3","Reported","SERIES C","UNITED STATES","91.00","Reported"
"ZEPTO","Reported","BRISBANE","Reported","FINANCE","Reported","0","missing","0.10","Reported","2022-07-02","Reported","2022","Reported","7","Reported","SERIES A","AUSTRALIA","25.00","Reported"
"ZERTO","Reported","BOSTON","Reported","INFRASTRUCTURE","Reported","0","missing","0.00","missing","2020-03-31","Reported","2020","Reported","3","Reported","SERIES E","UNITED STATES","130.00","Reported"
"ZEST AI","Reported","LOS ANGELES","Reported","FINANCE","Reported","0","missing","0.00","missing","2020-04-09","Reported","2020","Reported","4","Reported","UNKNOWN","UNITED STATES","217.00","Reported"
"ZEUS LIVING","Reported","SF BAY AREA","Reported","REAL ESTATE","Reported","64","Reported","0.46","Reported","2022-10-20","Reported","2022","Reported","10","Reported","SERIES C","UNITED STATES","151.00","Reported"
"ZEUS LIVING","Reported","SF BAY AREA","Reported","REAL ESTATE","Reported","73","Reported","0.50","Reported","2020-05-12","Reported","2020","Reported","5","Reported","SERIES B","UNITED STATES","79.00","Reported"
"ZEUS LIVING","Reported","SF BAY AREA","Reported","REAL ESTATE","Reported","80","Reported","0.30","Reported","2020-03-24","Reported","2020","Reported","3","Reported","SERIES B","UNITED STATES","79.00","Reported"
"ZHIHU","Reported","BEIJING","Reported","CONSUMER","Reported","0","missing","0.10","Reported","2022-12-20","Reported","2022","Reported","12","Reported","SERIES F","CHINA","892.00","Reported"
"ZILCH","Reported","LONDON","Reported","FINANCE","Reported","0","missing","0.00","missing","2022-11-26","Reported","2022","Reported","11","Reported","UNKNOWN","UNITED KINGDOM","389.00","Reported"
